0.506945 0.849992 1
0.129655 1.148786 1
1.207260 2.079379 1
0.987760 0.667933 0
1.930226 0.850373 1
1.526915 0.062374 0
1.794153 0.775618 0
0.366230 -0.208779 0
1.511026 0.777011 0
1.651723 1.303079 1
0.833870 1.272690 1
0.182259 0.210523 0
0.082243 1.627562 1
1.112387 1.950583 1
0.421041 1.885082 1
1.783243 0.675466 0
1.211109 0.670150 0
0.185115 2.439589 1
0.712183 0.566615 0
1.106268 1.250933 1
0.252667 0.343271 0
1.604917 0.396305 0
0.038111 0.625369 0
1.886148 1.876179 1
0.455444 0.631225 0
0.431461 1.317429 0
0.986275 0.306130 0
1.281455 1.567732 1
0.629092 0.410067 0
1.942309 1.125251 0
1.542090 2.192914 1
0.185696 0.480839 0
0.476864 0.316216 0
0.498641 0.702401 0
0.785570 1.978102 1
0.099299 0.466886 0
0.440468 1.051786 1
0.267090 1.724370 1
1.873494 0.642266 0
0.446434 0.314780 0
0.959373 0.610760 0
1.649121 1.598264 1
0.941789 0.609919 0
1.248442 1.245600 1
1.557137 1.245698 1
0.734929 2.255339 1
0.591419 0.671142 0
1.260405 1.525589 1
0.409816 0.974447 0
1.108633 1.537698 1
0.899829 1.821172 1
1.299777 1.349566 1
0.547939 2.042363 1
0.613322 0.786616 1
0.201347 1.398986 1
0.907128 1.353313 1
0.732273 1.323009 1
1.368611 0.419964 0
0.783262 1.760105 1
1.934009 1.421553 1
1.997373 -0.161205 0
0.632526 1.925919 1
1.910409 0.269046 0
1.519984 0.186013 0
0.006356 1.417435 1
1.639902 0.597437 0
0.879101 0.526766 0
0.973973 1.182774 1
0.747045 0.324499 0
0.436336 1.763372 1
1.875734 0.377626 0
1.477655 1.366202 0
0.697644 0.875295 1
1.382378 1.460780 1
1.288176 0.332346 0
1.024460 0.553059 0
1.763484 1.161787 1
1.433567 1.318904 1
0.225432 1.769233 1
1.959183 1.020924 1
0.873147 1.534548 1
1.297939 0.199298 0
1.719801 1.476349 1
0.195418 0.609406 0
1.986108 1.331883 1
1.884129 1.294180 1
1.654928 2.104293 1
1.739412 1.044619 1
1.854258 1.780222 1
0.623819 0.317671 0
0.736645 2.052622 1
0.986631 0.154230 0
1.641799 0.274022 0
0.152059 1.046427 1
0.305353 0.566263 0
0.488960 0.152186 0
0.967305 0.924827 0
0.425359 1.953781 1
1.108349 1.551901 1
0.644940 1.592905 1
1.729656 1.526267 1
0.262254 1.148019 1
0.715859 0.764323 1
1.094255 1.879337 1
0.805740 0.230796 0
0.243925 1.262304 0
0.515009 0.933215 0
1.572473 1.120079 1
0.525872 1.052512 1
1.752670 1.718549 1
0.985110 0.886171 0
0.077910 0.977555 1
0.417746 0.967265 1
0.242245 0.489649 0
0.413530 0.800582 1
0.148088 0.236995 0
0.773692 2.028733 1
1.703532 1.757615 1
1.522132 0.441894 0
0.727236 0.045774 0
0.845330 1.112013 1
0.129652 0.884384 0
0.108176 1.639002 1
1.736633 1.959104 1
0.817979 1.176429 1
0.000079 0.594872 0
1.623659 0.911199 0
1.109662 0.846197 1
0.109047 0.499148 0
1.754462 0.822262 0
0.297598 1.803068 1
0.722202 1.039506 0
0.963790 1.490143 1
1.005789 1.520784 1
1.601871 0.179123 0
0.340058 -0.023807 0
1.280588 0.146761 0
0.757566 1.484645 1
1.591252 -0.023295 0
1.307217 0.734068 0
0.403397 1.712693 1
0.194622 1.293489 1
0.024874 0.055164 0
1.404283 0.574073 0
0.655265 0.677936 0
1.379024 1.218283 0
0.524878 1.981060 1
0.080276 0.832759 1
1.935692 0.316402 0
0.325387 0.305959 0
1.190902 0.407180 0
1.829102 1.653896 1
1.574284 1.048373 1
1.883793 1.706720 1
0.569975 1.866364 1
0.909622 0.220258 0
1.412171 -0.068091 0
0.777929 2.052848 1
1.095862 1.725556 1
0.873230 0.132602 0
0.992682 1.410176 1
0.723121 1.751460 1
0.673316 1.272269 1
0.464125 1.897574 1
1.904241 0.463095 0
0.992715 0.148651 0
1.127470 1.565880 1
1.995918 0.149522 0
0.818268 1.585751 1
1.371663 0.644603 0
1.801002 1.683226 1
1.410474 1.993245 1
0.823548 1.328337 1
1.348537 1.921139 1
1.660035 0.851335 1
0.280989 0.284552 0
1.079848 0.010278 0
1.293623 0.791416 1
1.883917 0.447145 0
1.416591 1.383696 1
1.387143 1.276021 1
0.178554 0.916123 1
0.406497 1.656731 1
1.468592 0.730833 0
0.641139 1.016205 0
0.907083 -0.089131 0
0.005814 1.170353 0
1.924646 1.809541 1
0.264016 1.158624 0
0.111620 0.843033 0
1.221354 1.684726 1
1.979497 1.151614 1
1.895096 0.706479 0
1.302670 0.762177 0
0.733573 1.550430 1
1.555901 1.255160 1
0.879690 -0.189533 0
1.643784 -0.064821 0
1.125487 1.073729 1
0.289889 0.298153 0
0.943179 0.571976 0
1.739546 1.351706 1
0.707410 0.682521 1
1.446689 1.355112 0
1.965468 1.227556 1
0.886342 0.643162 0
0.614154 1.321784 1
1.620643 0.882063 0
1.914862 0.625670 0
1.510985 0.892734 0
1.723624 1.426466 1
1.206513 2.087737 1
1.761778 1.583479 1
1.641795 1.621995 1
0.104668 0.143627 0
0.712181 0.350364 0
1.546449 1.236328 0
1.354684 1.014056 0
1.736126 1.950017 1
1.671562 0.807371 1
1.081036 1.008886 0
1.692652 1.427607 1
0.833349 0.241758 0
0.023814 0.440656 0
1.030447 1.074289 0
0.744404 1.570014 1
1.285182 0.399814 0
0.312293 1.976968 1
0.909546 2.070705 1
0.419557 2.050929 1
0.746837 0.471686 0
0.018018 0.711299 0
1.059673 0.532484 0
0.458872 0.437504 0
1.190498 0.080084 0
0.642019 1.180606 0
0.893857 1.903698 1
0.543883 1.482687 1
1.835643 -0.065484 0
1.859647 1.730594 1
1.256633 1.317617 1
0.765506 0.192176 0
1.423662 0.131702 0
1.020389 -0.105244 0
1.511215 0.838779 0
0.177540 0.755376 0
0.683865 1.266197 1
1.192518 1.654571 1
1.588683 0.739565 1
0.418620 0.458250 0
1.220017 0.600248 0
1.647230 1.665153 1
0.238232 1.511778 1
0.238100 1.509703 1
0.163113 1.867467 1
0.337439 1.838484 1
0.359475 0.078442 0
1.132075 0.558449 0
0.527278 1.562165 1
1.616511 0.074311 0
1.880362 1.298938 1
1.788882 -0.044970 0
0.543023 2.083262 1
0.619417 1.955250 1
0.363299 -0.185327 0
1.296357 1.566470 1
0.560306 1.326835 1
1.770260 1.534835 1
0.423111 0.250387 0
1.048085 0.674957 0
0.709012 0.643012 0
1.003296 0.260988 0
1.967040 2.224321 1
1.790583 1.650058 1
0.867180 0.634029 0
1.095741 1.286502 1
1.003416 1.085191 1
0.413889 1.583092 1
0.742726 1.173540 0
0.001505 1.716207 1
1.763176 1.888425 1
0.342899 1.006687 1
1.403060 2.175904 1
1.857320 0.243940 0
1.971320 1.994435 1
0.598670 0.869284 1
1.621616 1.036861 1
0.631596 1.649702 1
0.713816 -0.188740 0
0.817112 0.492293 0
0.804333 0.756029 0
0.950435 1.046262 1
1.508504 1.285992 1
0.359616 -0.131298 0
0.242923 0.551786 0
1.985526 1.916152 1
1.806437 1.243281 1
1.983568 1.884608 1
0.226407 0.594120 0
1.133149 0.549233 0
0.243833 1.107778 1
1.350140 1.485491 1
1.827913 0.082385 0
0.682170 0.348201 0
1.669318 1.591524 1
0.336067 1.153425 1
1.109273 1.202053 0
1.032751 0.110769 0
0.264545 0.434536 0
0.908750 1.651548 1
0.251005 0.268446 0
1.889314 0.338406 0
0.035395 1.312505 1
0.399587 1.137271 0
0.418452 1.210610 0
0.989693 0.751973 1
0.366520 2.101387 1
1.602889 1.105078 0
1.999487 1.286693 1
0.319131 1.329009 1
0.590817 0.119580 0
0.089974 0.975511 1
1.973170 1.480475 1
0.263499 1.417452 1
0.268099 0.560640 0
0.775077 0.257313 0
1.005854 0.123218 0
0.612476 0.913352 1
1.206992 1.665376 1
1.398552 2.078132 1
0.078390 1.292928 0
1.642285 -0.124935 0
0.786488 1.661517 1
1.259085 1.219038 1
1.130776 0.837099 0
0.003413 0.280862 0
0.970016 2.025827 1
0.288131 1.781955 1
1.566441 0.061428 0
0.200435 0.616986 0
0.295748 1.286536 1
0.332936 1.254373 1
0.510504 2.245840 1
1.168750 0.176926 0
0.058681 0.770736 0
1.988490 1.014908 1
1.793986 1.839097 1
1.121186 0.447044 0
1.262420 1.676054 1
1.260738 0.332501 0
0.361582 -0.197626 0
