0.045412 0.593800
0.177475 0.807790
0.593326 0.463911
0.333712 0.923989
0.830389 0.732915
0.160228 0.868542
0.716366 0.499682
0.321588 0.041633
0.104491 0.383235
0.180775 0.178088
0.984846 0.435953
0.102983 0.018960
0.059123 0.377675
0.558235 0.597990
0.575391 0.616651
0.160663 0.677708
0.479873 0.350044
0.034735 0.584930
0.793206 0.812517
0.512988 0.310755
0.847091 0.721593
0.963963 0.942594
0.528476 0.141127
0.468807 0.230416
0.854233 0.195971
0.799976 0.824395
0.968750 0.951223
0.588504 0.378661
0.277427 0.295821
0.829691 0.054419
0.407788 0.086521
0.683233 0.074437
0.030182 0.963104
0.272175 0.311684
0.584567 0.693698
0.835274 0.723290
0.479789 0.211666
0.732739 0.477498
0.488185 0.938888
0.747796 0.092462
0.594395 0.382215
0.746415 0.592449
0.571552 0.365662
0.171801 0.187293
0.428231 0.834016
0.484106 0.946517
0.742940 0.348126
0.159049 0.681702
0.500602 0.070565
0.721342 0.503118
0.145170 0.905413
0.153895 0.893842
0.699506 0.298360
0.425815 0.091704
0.929921 0.692510
0.158777 0.881655
0.808282 0.596922
0.183377 0.170351
0.791838 0.469187
0.129623 0.471964
0.736815 0.412899
0.264635 0.572575
0.674816 0.744829
0.728142 0.483816
0.084854 0.380835
0.834143 0.043918
0.555122 0.653020
0.425373 0.089141
0.963243 0.942538
0.554512 0.354231
0.477389 0.346964
0.834062 0.333774
0.468014 0.260181
0.969383 0.304777
0.740087 0.562292
0.173261 0.765210
0.819497 0.392358
0.478242 0.926597
0.025421 0.944437
0.548561 0.052838
0.511382 0.191739
0.827701 0.631745
0.663388 0.213050
0.831449 0.109255
0.148440 0.732832
0.350553 0.903289
0.269398 0.285509
0.143469 0.733500
0.836737 0.724557
0.606237 0.713685
0.213905 0.144472
0.022160 0.051649
0.783646 0.819187
0.211915 0.148807
0.551320 0.054812
0.123918 0.448434
0.769156 0.687144
0.542117 0.063612
0.461942 0.211852
0.697382 0.311711
